time,roll,pitch,yaw,origin_x,origin_y,origin_z
35.32,-160.0772270792485,-27.524752882353283,-20.263038378615725,41.49207273,331.0017625,85.51374886
35.33,-160.04006638789699,-27.431969267978964,-20.442189987185223,41.47879186,330.0301215,84.97961536
35.34,-159.9981890730506,-27.440248502271142,-20.64623942318467,41.36402538,329.1421386,84.16116733
35.35,-159.90579955997137,-27.451248046128,-20.875579241141306,41.32808548,328.3054063,83.41623152
35.36,-159.8826009072125,-27.35216389387812,-21.00656857132422,41.21939591,327.4722369,82.81341303
35.37,-159.85509878824084,-27.208277420131036,-21.144210869220256,40.98719989,326.7431947,82.16050889
35.38,-159.81900612898193,-27.165500313059614,-21.350231960906434,40.70826823,325.9513811,81.22645111
35.39,-159.68680630037946,-26.998475515504328,-21.689763492830412,40.31036865,325.250955,80.5056767
35.4,-159.648444363637,-26.8554945635624,-21.827665464211762,39.88160309,324.5442244,79.75877902
35.41,-159.6368369367843,-26.743597729169043,-21.926434029738438,39.29075275,323.850922,78.74895502
35.42,-159.62355696879592,-26.68425800429526,-22.064771619822352,38.80241002,323.3039685,77.57125422
35.43,-159.56593326625892,-26.61855612579179,-22.302803579013244,38.3451645,322.8728438,76.42938287
35.44,-159.46584287942218,-26.519320338968875,-22.57661237810651,37.76943689,322.5816234,75.2651865
35.45,-159.4351632683867,-26.39859911049856,-22.763940817263897,37.11887505,322.1894793,73.99864292
35.46,-159.34745559366397,-26.231686437323262,-22.964332596032065,36.52863991,321.8726946,73.0287325
35.47,-159.31361875400646,-26.055233169679987,-23.120797642577216,35.93122376,321.4973416,71.96998862
35.48,-159.24073995081199,-25.974881268975338,-23.303360343713617,35.25037159,321.2569284,70.6230921
35.49,-159.17100100664436,-25.862194031496095,-23.469861493909256,34.31156395,321.0376908,69.46785745
35.5,-159.155968039841,-25.72053404854726,-23.611067932397802,33.40487614,320.9538368,68.27102664
35.51,-159.12976180068796,-25.66821468540364,-23.76870683511051,32.61520202,320.6628934,66.82623596
35.52,-159.1368431875588,-25.6036223769388,-23.769724250084806,31.76637926,320.3344288,65.71212106
35.53,-159.2567103260616,-25.59612685265296,-23.70253784848775,30.76773104,319.9461871,64.21365904
35.54,-159.33963913983806,-25.446638928172383,-23.73902612092611,29.7514784,319.7570149,62.80425151
35.55,-159.41245330420438,-25.37795707412452,-23.66123446964625,28.64051646,319.378586,61.57263897
35.56,-159.4856089713018,-25.26538910140448,-23.5443237049824,27.63078922,318.8491538,60.40886416
35.57,-159.5901345119749,-25.23261733732072,-23.43295798146021,26.78070738,318.4724529,59.14769463
35.58,-159.70610593638466,-25.243613383974374,-23.362254031781468,25.64269403,318.132987,57.72355179
35.59,-159.82394850572993,-25.251154557737728,-23.284919741329134,24.58277167,317.7603752,56.40146301
35.6,-159.88812048234303,-25.27544637164817,-23.18153517417596,23.6093375,317.4298522,55.24730306
35.61,-159.9641376336532,-25.310476742247445,-23.06156963955566,22.68183689,317.0614165,54.14195056
35.62,-160.03713775762265,-25.264327231205502,-23.008234041374212,21.75256829,316.8986424,53.12528592
35.63,-160.04273478657814,-25.211172611673682,-23.00924213229237,20.69741553,316.9781382,52.03170959
35.64,-160.060968026609,-25.142747315059108,-22.950535731363573,19.55961746,316.9618665,51.2604165
35.65,-160.09987528537576,-25.101035080149472,-22.817490678377922,18.69898153,316.7501202,50.47928453
35.66,-160.17993040295528,-25.093142888859326,-22.70098867621209,17.92047209,316.426575,49.67818177
35.67,-160.2338599691225,-25.079503900160763,-22.592153715745734,16.9803236,316.299524,48.85236076
35.68,-160.3434778208677,-25.16457517944358,-22.43081916604407,16.49550474,316.2708499,48.53786896
35.69,-160.43229069807956,-25.243470369206012,-22.276129371248757,16.18180311,316.3188832,48.56999273
35.7,-160.5413930849892,-25.394363657754994,-22.139185525619908,15.76187345,316.3797008,48.18566217
35.71,-160.62345305945354,-25.453416938853785,-21.979934081588333,15.26144683,316.4549392,48.02540054
35.72,-160.67145603176428,-25.480204997430498,-21.906417240702407,14.75752449,316.6121079,47.83205457
35.73,-160.73142543957488,-25.516476230039366,-21.77562891339285,14.41756245,316.6174437,47.67248344
35.74,-160.79955395711823,-25.623287813213793,-21.596070006360154,14.19100034,316.6271862,47.45201858
35.75,-160.84029078775416,-25.632251087782436,-21.50956962771722,14.05000198,316.6515117,47.41291581
35.76,-160.90036675083388,-25.68126518352402,-21.426024869351682,13.95109259,316.6628594,47.21478587
35.77,-160.93723819182898,-25.749475851295063,-21.3353821992562,13.8767502,316.6190039,47.02429121
35.78,-160.94231979816007,-25.724199949921076,-21.29458985052538,13.83419824,316.6864583,47.0322401
35.79,-160.9717571560809,-25.753896797278063,-21.226609739957652,13.83293082,316.6445449,46.95513857
35.8,-160.96494080481426,-25.72655739276659,-21.233281909793327,13.82587284,316.6398882,46.86321274
35.81,-160.98559535151153,-25.770157343515756,-21.225580026703575,13.90953679,316.629166,46.81053691
35.82,-160.9574612686857,-25.71700944361511,-21.225339657826797,13.91701289,316.692754,46.86261103
35.83,-160.97157535485388,-25.697435907064666,-21.241165304044813,13.94664998,316.6961706,46.829687
35.84,-160.98358562903212,-25.690810015961432,-21.254326348421472,13.99992841,316.6902613,46.87760138
35.85,-160.97817433327722,-25.698256065023287,-21.27122559301532,14.02932489,316.6799746,46.79066495
35.86,-160.96724599506734,-25.66895388461844,-21.331799771356206,14.07267995,316.7660364,46.90471956
35.87,-160.95434359298866,-25.632741574639947,-21.3460483038424,14.03137465,316.7594474,46.97496282
35.88,-161.0010675205341,-25.744326959879796,-21.3285719697621,14.04970677,316.6993961,46.77673629
35.89,-160.96555770477855,-25.70942586204835,-21.351133328705963,14.09575392,316.7410431,46.90968008
35.9,-161.01309771919742,-25.71812713901077,-21.334557667830968,14.11627347,316.721143,46.86949327
35.91,-161.00147999205376,-25.683123127018764,-21.380849778270886,14.16143674,316.7562627,46.83278673
35.92,-161.0320662305784,-25.67541854829012,-21.393776064407625,14.19319975,316.7479295,46.74579769
35.93,-161.03454937692655,-25.656591716564446,-21.399637384145755,14.24559695,316.7872689,46.81531559
35.94,-161.03846530791571,-25.630693886460946,-21.41218688217531,14.25976949,316.8338078,46.80554174
35.95,-161.07902579402534,-25.68985380929859,-21.359680624113924,14.29154932,316.7732119,46.69153197
35.96,-161.11178865761653,-25.60522995710488,-21.392443587674382,14.36649698,316.7928676,46.64446969
35.97,-161.1226323815151,-25.656037970535408,-21.380503903833546,14.3568627,316.8083262,46.54473411
35.98,-161.12368674803656,-25.611662626408005,-21.375088211882474,14.40311749,316.8383065,46.68727675
35.99,-161.13095934609743,-25.583498241630352,-21.415729383855748,14.39984455,316.8787062,46.61119758
36.0,-161.1256825163613,-25.587022312361256,-21.3882225633938,14.38186006,316.8555528,46.6819132
36.01,-161.11708369603187,-25.612657149814098,-21.419112825469337,14.49621398,316.8935907,46.69150605
36.02,-161.1043125365893,-25.648757528878676,-21.475668342649307,14.47521131,316.8425864,46.65280292
36.03,-161.07991841810502,-25.60114417081931,-21.51754849050949,14.51929568,316.904666,46.80598851
36.04,-161.09540571189595,-25.654212930728765,-21.522376105782968,14.57274036,316.8377287,46.74860328
36.05,-161.0437481769309,-25.65044667649112,-21.565029099165184,14.66339872,316.836185,46.86894023
36.06,-161.0325857123251,-25.66378199842095,-21.581065920023036,14.66584369,316.8272892,46.87507843
36.07,-160.98249149591265,-25.638436149057014,-21.64763602569652,14.80954823,316.8797205,47.11780395
36.08,-160.95103122478042,-25.636565104223553,-21.68856833696931,14.99427185,316.8082669,47.17626006
36.09,-160.9185466008886,-25.652309676802194,-21.724059491389916,15.15765028,316.7861742,47.29440139
36.1,-160.83831146204713,-25.618652948441916,-21.83070681517353,15.47858707,316.8306892,47.50969236
36.11,-160.74933090292572,-25.60489971279883,-21.940494885668276,15.80082908,316.9006335,47.75352641
36.12,-160.65383831907775,-25.516193687054123,-22.04473262290648,16.16285873,317.0183847,48.16260651
36.13,-160.5682110329482,-25.563446851135932,-22.092433791256553,16.59135911,317.1450216,48.39208224
36.14,-160.4058205247121,-25.51961378238301,-22.197202498945167,17.16733119,317.3067979,48.88858339
36.15,-160.25603744024605,-25.535030047214875,-22.256378185825735,17.77523598,317.4062379,49.23297418
36.16,-160.142973154776,-25.49123517040277,-22.340810178089693,18.37523508,317.5756868,49.67533616
36.17,-160.05013275489515,-25.47843460892239,-22.369449466641974,18.9128023,317.7296537,49.90730247
36.18,-159.99664284418705,-25.407429852708773,-22.368009769493543,19.42242118,317.8501936,50.24238331
36.19,-159.9547802701397,-25.352892738128148,-22.411409008045382,19.98816648,317.9713494,50.45439736
36.2,-159.94781818164074,-25.380624582893695,-22.352660814825253,20.47216615,317.972591,50.61786392
36.21,-160.01175920547738,-25.457976947859624,-22.265717239833176,21.00660359,317.7080529,50.50574714
36.22,-160.09479214697524,-25.61959228317652,-22.122293286732823,21.44353642,317.3653573,50.19447778
36.23,-160.21898418716356,-25.729923754245434,-21.959293877160746,21.76696288,317.0991093,49.97244423
36.24,-160.29515347113488,-25.87721419210477,-21.777338699222565,21.95134779,316.7291613,49.64237173
36.25,-160.4483137370045,-25.99723143809278,-21.56923476675826,22.06728044,316.3203358,49.18785178
36.26,-160.62003761252518,-26.051528411178726,-21.343256799216864,22.07354112,315.8834366,48.72121372
36.27,-160.84678387093766,-26.146084977791624,-21.024485258149433,22.00972799,315.1303701,48.19909965
36.28,-161.10884942838777,-26.253973042355955,-20.63394261126047,21.85841739,314.3227733,47.53531259
36.29,-161.41241035637825,-26.43242572723463,-20.233799746652764,21.64637317,313.5377061,46.6344504
36.3,-161.6284985448155,-26.47173054279664,-19.933292445083676,21.40426188,312.9923111,45.85490418
36.31,-161.6959022092494,-26.484463338379847,-19.800310912036917,21.32024585,312.9639525,45.59269143
36.32,-161.74427046446073,-26.45151450551756,-19.71694309237024,21.32156644,313.0636616,45.6834453
36.33,-161.75935467431952,-26.44147153020638,-19.672289573562,21.35059188,313.1360867,45.69161612
36.34,-161.77765229503385,-26.42650579703156,-19.625071647789174,21.33831275,313.2146635,45.73189323
36.35,-161.7966599049281,-26.520382121254993,-19.534601921788106,21.29694871,313.1837168,45.59105386
36.36,-161.82410160639978,-26.54453247049907,-19.518065406258952,21.30233634,313.1845179,45.57780195
36.37,-161.81587456605087,-26.628045614362264,-19.473531152379444,21.25389343,313.2357202,45.61902771
36.38,-161.80598282569812,-26.620304965206664,-19.497848801665718,21.21576343,313.1798216,45.58081168
36.39,-161.80175658140604,-26.6582284560583,-19.49294735091209,21.24287727,313.2101873,45.55261915
36.4,-161.80171539162652,-26.697529814198504,-19.515724791637524,21.19302806,313.1557124,45.5262786
36.41,-161.74297245471988,-26.74544058510996,-19.5588237790648,21.25285262,313.2173382,45.57637818
36.42,-161.68780080760573,-26.724334503653797,-19.64983715238951,21.31192695,313.2144003,45.64474796
36.43,-161.67568660116683,-26.73756734641218,-19.68131695446464,21.32583314,313.1370087,45.64634612
36.44,-161.60057000970804,-26.769263473402255,-19.74436666272938,21.31256548,313.1735086,45.59169606
36.45,-161.55299706991636,-26.759983923626002,-19.81428717315549,21.37973238,313.227257,45.66242445
36.46,-161.4851627502783,-26.809897055727244,-19.8894300832116,21.50307812,313.1710957,45.58012069
36.47,-161.443029992518,-26.840575748540402,-19.94033149169673,21.56327491,313.1607873,45.60327513
36.48,-161.345028859679,-26.835912479259296,-20.078698907652186,21.6560232,313.1626016,45.5775174
36.49,-161.25853122470528,-26.799808300788918,-20.20508334347364,21.81174942,313.1794089,45.66730664
36.5,-161.1919911515133,-26.82553848549082,-20.313745749990822,21.96965262,313.1549691,45.63455747
36.51,-161.1009081519677,-26.79368065252194,-20.532994436984392,22.13496198,313.1671476,45.63860388
36.52,-161.05963645469913,-26.820253196127712,-20.596814107621782,22.26862268,313.0644197,45.66502178
36.53,-161.04724699335353,-26.81503438310823,-20.680025440377335,22.36796702,313.0339936,45.65036364
36.54,-160.9858379763925,-26.808320512129363,-20.754754161695857,22.45405938,313.0159059,45.76406989
36.55,-160.95113148282834,-26.807679230081398,-20.84535732666481,22.53995403,313.0602215,45.81301308
36.56,-160.97525478958025,-26.790673645964844,-20.865854619112667,22.59449031,313.0664946,45.81277295
36.57,-160.9858720246817,-26.791210394691408,-20.860250209287994,22.5764872,313.0661049,45.8569928
36.58,-161.08312665129753,-26.832919869863094,-20.82175818989807,22.59410417,312.9742822,45.69517646
36.59,-161.12901254488682,-26.80522334574934,-20.808869872062477,22.55462927,313.0030529,45.68274749
36.6,-161.17176207992318,-26.785842930707695,-20.7728242667655,22.57211864,313.0815577,45.62950039
36.61,-161.23242362256877,-26.79683933187648,-20.75262805284623,22.61888225,313.1524897,45.6185631
36.62,-161.30432472947155,-26.770406575220626,-20.723097906003886,22.63345164,313.1369528,45.49211773
36.63,-161.33357063337473,-26.70443930070198,-20.744492862038104,22.71551497,313.1704112,45.58619899
36.64,-161.32621595838094,-26.703441281034163,-20.77095410369225,22.76697777,313.1938566,45.55312053
36.65,-161.34645697671397,-26.647589261168235,-20.814276935597878,22.81898093,313.2499063,45.48965215
36.66,-161.37338316765798,-26.71187119054838,-20.838451207235202,22.9528641,313.2311024,45.36396423
36.67,-161.37345303724996,-26.659757749282043,-20.895651868317437,22.96946319,313.2764742,45.45665156
36.68,-161.38543732533088,-26.71870846195105,-20.967135857623244,22.96036769,313.2963561,45.46342971
36.69,-161.45372325691625,-26.770338456735605,-21.020004611565778,23.06112677,313.280399,45.42556234
36.7,-161.49430269894333,-26.792280705049965,-21.03132964439818,23.07031101,313.1861304,45.35376033
36.71,-161.4429159520687,-26.730090554001983,-21.1460769768425,23.15148359,313.3397202,45.55333254
36.72,-161.45972116950472,-26.756397492338237,-21.20171457231168,23.20558636,313.3021306,45.49440849
36.73,-161.47776775663354,-26.785531627182745,-21.283395089025483,23.33858901,313.301169,45.48513002
36.74,-161.48008619256137,-26.721975271066245,-21.37857292372701,23.37893093,313.322402,45.5501095
36.75,-161.49629812645207,-26.73800422281445,-21.482058050426637,23.50624125,313.3152098,45.45630266
36.76,-161.479933910305,-26.711732612085502,-21.619085636238527,23.61674746,313.4435725,45.56701033
36.77,-161.52963939738743,-26.712204728974672,-21.719330286282045,23.72936532,313.3690463,45.43549775
36.78,-161.5404740842269,-26.72085331479653,-21.852695817219743,23.82148653,313.3954491,45.47019452
36.79,-161.52975087502898,-26.726583288220695,-22.015119049242955,23.93320842,313.4349586,45.60595077
36.8,-161.51131355305543,-26.778421777887974,-22.233590956314497,24.0204679,313.5117277,45.62659793
36.81,-161.52372929115305,-26.809790933150776,-22.375437774235603,24.0700266,313.460447,45.59896104
36.82,-161.49831433911038,-26.815777143668146,-22.535878459597996,24.11088459,313.5403144,45.68323417
36.83,-161.47501437698213,-26.904703754072145,-22.613038323133175,24.07495391,313.5371313,45.7666656
36.84,-161.5719504558966,-26.99466103635327,-22.633855135729544,23.93110124,313.4342861,45.52109148
36.85,-161.58503900297345,-27.032725257413038,-22.655077713463065,23.65209106,313.5476668,45.5789363
36.86,-161.63137748249105,-27.105518090859565,-22.628609893774215,23.30913556,313.6090095,45.48927267
36.87,-161.6125266707961,-27.07663894182504,-22.69575827630352,22.95739358,313.8414121,45.53371525
36.88,-161.52750778992083,-27.08132698252161,-22.759023087794485,22.59176795,314.0293176,45.56225923
36.89,-161.5066458463608,-27.084001048016432,-22.8167171462113,22.17234618,314.2965636,45.63493087
36.9,-161.47405209991646,-27.074280716349463,-22.859520918495843,21.79590102,314.3975918,45.71007765
36.91,-161.47136389013787,-27.0571313900288,-22.896047747555375,21.23501839,314.5018224,45.64189439
36.92,-161.43253484076806,-26.98508921005812,-22.958516593355487,20.68251102,314.6628503,45.74379861
36.93,-161.4174510325096,-27.015963071317206,-22.967521210761134,20.16477834,314.6434335,45.76239355
36.94,-161.36061857185345,-27.088323070888297,-23.014636157644823,19.7594777,314.663437,45.75684934
36.95,-161.32169294802384,-27.14647445381641,-23.053152727790952,19.19736005,314.645837,45.7094764
36.96,-161.28244934181348,-27.144922023245037,-23.06436920157261,18.6327686,314.7035216,45.86531222
36.97,-161.25728367044678,-27.17693113513193,-23.080919466502042,18.05528487,314.8223826,45.95968603
36.98,-161.3007331859518,-27.116427363995243,-23.076944213782912,17.32924476,314.8878367,45.85035064
36.99,-161.29856406878991,-27.113783448364362,-23.07287966534087,16.61644446,315.0148359,45.8203706
37.0,-161.2971107281894,-27.142465040366808,-23.106118440374566,15.88140972,315.214997,45.72529135
37.01,-161.30924302295418,-27.129693140122836,-23.097014476094817,15.14120599,315.3239615,45.65658036
37.02,-161.3212922528079,-27.080711473567487,-23.078568904218667,14.34528931,315.5873839,45.78653472
37.03,-161.37383774803644,-27.04177158796736,-23.000182675967498,13.63846255,315.6008602,45.84780488
37.04,-161.49313187042335,-27.082578464037393,-22.823020108534582,13.01840755,315.5313963,45.71228223
37.05,-161.51966172439046,-27.081981958281098,-22.79778348726239,12.44119445,315.6414734,45.73080864
37.06,-161.4686580008129,-27.05161344253388,-22.741197185010527,11.69420988,315.7948631,45.89987568
37.07,-161.44753154652875,-27.002857534131294,-22.740854705694588,10.97986152,316.1234885,45.99689571
37.08,-161.46280309428832,-26.97432904704412,-22.71227415042894,10.29685149,316.3531108,45.93330072
37.09,-161.44257675290444,-26.92703397225044,-22.722606989068545,9.83478043,316.5313474,46.01177918
37.1,-161.44664107147352,-26.975551971960925,-22.683351670857657,9.373279044,316.6312956,45.85336255
37.11,-161.44176456324772,-26.981000705458825,-22.635817169163598,9.008804979,316.7807638,45.8453268
37.12,-161.43000266545874,-27.046934773590035,-22.612690126031744,8.641106947,316.9030139,45.76164894
37.13,-161.42697998472548,-27.04898741465504,-22.57381810241103,8.297693246,316.9646424,45.77683159
37.14,-161.43685030694803,-27.10144626654997,-22.48177247497663,8.02818123,316.998505,45.75594724
37.15,-161.44281993978854,-27.100263063493706,-22.46477766813009,7.745792834,317.1527975,45.78724646
37.16,-161.46462434852344,-27.110808028104117,-22.362925423230717,7.413129987,317.1906436,45.82753242
37.17,-161.47912482136852,-27.090970365447113,-22.35724683262387,7.196217835,317.3429042,45.80875468
37.18,-161.47598266569813,-27.159164540605442,-22.256326844217494,6.928445809,317.3583179,45.73267307
37.19,-161.4810009593603,-27.101170867319215,-22.261529908274962,6.738472337,317.4648504,45.78541679
37.2,-161.47081315275494,-27.085819094152296,-22.222991829504927,6.557198319,317.5676764,45.84964397
37.21,-161.48238262357162,-27.108002465521107,-22.136676923127688,6.422305431,317.5499033,45.79520545
37.22,-161.49618777719846,-27.07630206478498,-22.10735188348514,6.323868547,317.5965978,45.80170319
37.23,-161.49547652548216,-27.104783463973824,-22.112877659001008,6.207384565,317.5982207,45.72244613
37.24,-161.50006929011928,-27.044500523127358,-22.040412747262053,6.102681371,317.606557,45.78579899
37.25,-161.47360710801198,-27.02201840850327,-22.040226135862888,6.017776479,317.6771251,45.85241873
37.26,-161.46313679086242,-27.06778011187269,-22.02845898776088,5.990627229,317.691714,45.78821618
37.27,-161.4533632267309,-27.00257867796856,-22.050642880013854,5.991618678,317.6650203,45.82270102
37.28,-161.43212196341847,-27.021026402251387,-22.019031845034405,5.961962041,317.6908644,45.82584689
37.29,-161.40052934496043,-27.033701506763276,-21.96745253278583,5.910339438,317.6392555,45.75895254
37.3,-161.3853654358613,-27.0335794796273,-21.976848400567192,5.95838052,317.6266999,45.7780686
37.31,-161.39577583149915,-27.009913112600973,-21.97866125904015,5.944479671,317.6505945,45.68127681
37.32,-161.3268849431907,-26.96474125641629,-22.00542999720249,5.972709223,317.751695,45.87204456
37.33,-161.33959256693882,-26.94937683582752,-21.992118137678403,6.005694449,317.719691,45.84611881
37.34,-161.33382906826992,-26.963170922383977,-21.99366742889075,5.965072122,317.6226033,45.74481864
37.35,-161.30269514353662,-26.920153322456212,-21.989333600228097,5.971550381,317.6155077,45.74013303
37.36,-161.3166414042958,-26.927575619118326,-21.97678977407223,6.041138087,317.6174646,45.78347238
37.37,-161.3016565275625,-26.974844025676703,-21.964717425567205,6.014284147,317.586988,45.74245084
37.38,-161.26654517192657,-26.906639584699533,-21.994199583504635,5.975510435,317.6650485,45.84318398
37.39,-161.25824884894354,-26.91214049011806,-21.980339034437673,5.978089429,317.64611,45.80373102
37.4,-161.2571445051319,-26.871554029174956,-22.001208203715628,5.981945559,317.6560171,45.85350013
37.41,-161.22776874272552,-26.870256296799017,-22.00357411272345,5.983800315,317.6694962,45.93524177
37.42,-161.24668585303618,-26.915530324812888,-21.96927463211398,5.992701331,317.6302373,45.83039647
37.43,-161.2291299976666,-26.86444108741878,-21.99200060448988,5.983165,317.6441132,45.84859171
37.44,-161.22216420851584,-26.860981311396728,-21.957781794381436,5.929575423,317.6272799,45.83146457
37.45,-161.22148108254677,-26.87068424214738,-21.941278506308183,5.964720499,317.6227449,45.8624477
37.46,-161.2351913272541,-26.872374036178652,-21.94080114177835,5.955454011,317.6046698,45.80112997
37.47,-161.23479630524113,-26.895686647281224,-21.89593641239535,5.943699711,317.579613,45.76669578
37.48,-161.21944868322723,-26.837310637330024,-21.89590526342915,5.901753992,317.6387004,45.84447445
37.49,-161.23125048135267,-26.90467091292423,-21.862908315434588,5.925564179,317.6332513,45.79068549
37.5,-161.23867529538032,-26.814858617195352,-21.876504135136127,5.896400327,317.6133043,45.78982398
37.51,-161.2216441526095,-26.829298053292504,-21.86043183633145,5.868047132,317.6957775,45.85255473
37.52,-161.20051331361358,-26.83760564897193,-21.82706037996627,5.835419811,317.6719602,45.84091231
37.53,-161.21895411873393,-26.843636375115004,-21.803688573098487,5.825102422,317.670924,45.80726715
37.54,-161.22896468618248,-26.794490030084873,-21.8172966866482,5.889589328,317.6911583,45.85232687
37.55,-161.20070845507752,-26.81207081759882,-21.788842569810605,5.823500954,317.6928895,45.8795675
37.56,-161.22000171481358,-26.798359775816323,-21.78869309435531,5.857937303,317.6397235,45.80913695
37.57,-161.1775873140891,-26.784835632732598,-21.792787236440606,5.860597151,317.7050683,45.86591893
37.58,-161.20620667724566,-26.796977532632784,-21.772024334956797,5.844676796,317.6154057,45.74245604
37.59,-161.21153960797696,-26.825825619394912,-21.761758631579994,5.844458135,317.6172589,45.68682232
37.6,-161.18845928303523,-26.765610025332226,-21.77939528997526,5.853937367,317.6666793,45.80451519
37.61,-161.15730715329977,-26.757902774601334,-21.766217028945935,5.814133776,317.6302213,45.8000616
37.62,-161.16067780134574,-26.737354852225476,-21.813636955887006,5.870866129,317.6731941,45.78766247
37.63,-161.17614398203756,-26.78191285773723,-21.772395134618854,5.874795754,317.6222848,45.74419317
37.64,-161.1541006118394,-26.744475212227478,-21.776563228689106,5.816711607,317.620137,45.81420711
37.65,-161.16391334141653,-26.80356871992686,-21.764807366416008,5.868124094,317.6149432,45.72321003
37.66,-161.13643983382025,-26.766325276312326,-21.79255540156705,5.873818661,317.6692865,45.78969159
37.67,-161.13793429533223,-26.765864654949997,-21.785130602429444,5.822995272,317.6163816,45.74122825
37.68,-161.13000528385507,-26.75957012267083,-21.806525281010106,5.873818661,317.6692865,45.78969159
37.69,-161.10153803244978,-26.726524139506584,-21.788782270553313,5.822637059,317.6475584,45.87559096
37.7,-161.09361946837828,-26.734830053420993,-21.808428195691697,5.856906953,317.6348971,45.80707422
37.71,-161.0813824655164,-26.749188503596514,-21.782044979868594,5.867978111,317.6288502,45.82967336
37.72,-161.0906376762669,-26.755313399497,-21.787570326223964,5.858426449,317.6035083,45.77309449
37.73,-161.05279632013296,-26.711161406572224,-21.79979255630968,5.786216568,317.6651637,45.92073765
37.74,-161.05121328206033,-26.71994851911709,-21.793620831278076,5.838721915,317.6156787,45.87617071
37.75,-161.05846189180895,-26.73696516543907,-21.775288808079374,5.804364813,317.6440151,45.94867333
37.76,-161.04906548077503,-26.775458931142236,-21.755591655344862,5.709824307,317.6176532,45.84186069
37.77,-161.0411420519648,-26.734237828373182,-21.74434752751686,5.682268092,317.6722497,45.90694705
37.78,-161.08900737525505,-26.752543165392268,-21.73399250688303,5.629585249,317.6335891,45.88659112
37.79,-161.09046472294085,-26.800783588631973,-21.650637748238957,5.559755238,317.6287018,45.87914429
37.8,-161.0845320083797,-26.76162323351154,-21.663252291532757,5.47905257,317.6985168,46.02346058
37.81,-161.15402155209085,-26.791436649326922,-21.573084880198916,5.339361271,317.6137739,46.01127619
37.82,-161.1504277907324,-26.79056188241494,-21.540103852014727,5.175116255,317.7004851,46.10181807
37.83,-161.2068417639642,-26.790239239921043,-21.448702105880567,5.020425957,317.7060436,46.14353288
37.84,-161.27785403259065,-26.80643010467201,-21.346973573497895,4.732155919,317.6820006,46.07134099
37.85,-161.3108327689497,-26.732517442585067,-21.28576964698354,4.350602982,317.7298443,46.17903357
37.86,-161.3687535588726,-26.83863885209003,-21.13978271209428,3.889595365,317.8081665,46.05864111
37.87,-161.45157125516732,-26.877872024550197,-21.01999910620489,3.423474897,317.7628731,45.95451365
37.88,-161.5652348621828,-26.89975841571926,-20.900701169300994,2.871364638,317.8087204,45.8308761
37.89,-161.6577336303867,-26.880573012104662,-20.796640935675008,1.98494075,317.8891028,45.68022658
37.9,-161.66472795850567,-26.75691564374401,-20.798623132285982,0.897814921,318.1698701,45.81498929
37.91,-161.60184804335546,-26.771952948539816,-20.851019243857554,-0.230040635,318.6366916,45.79092732
37.92,-161.61156302549625,-26.792289184833294,-20.83551351241498,-1.452736495,319.061643,45.75442554
37.93,-161.59840013297276,-26.73768374885055,-20.842184322321547,-2.872638935,319.4536942,45.92788791
37.94,-161.62650513659761,-26.683184124564228,-20.855009885208208,-4.612540433,319.9544275,45.65054475
37.95,-161.63901016714945,-26.46713973323369,-20.779294549952244,-6.714190586,320.3802815,45.99131407
37.96,-161.65367129106883,-26.436616095606876,-20.712119942518584,-8.781982854,320.7584836,46.04318467
37.97,-161.73088303266746,-26.46536691014026,-20.624088727206182,-11.04663602,321.0529204,45.76428828
37.98,-161.77435083548886,-26.383025035654267,-20.549073285808305,-13.7503026,321.435832,45.86399373
37.99,-161.81209068626166,-26.234380749447066,-20.429274301013102,-16.66265185,321.820841,46.01421225
38.0,-161.8194243132809,-26.085729209901494,-20.522667251537364,-19.65220578,322.5447446,45.9933325
38.01,-161.80444101056148,-26.114701591675963,-20.34752459226846,-23.10362714,322.7353635,46.02300918
38.02,-161.95363194694474,-25.981493729811234,-20.162047752133617,-26.72573703,323.3903938,45.92307115
38.03,-161.95051339269304,-25.859672452545393,-20.127343336869373,-30.82206489,323.7633033,46.10081057
38.04,-161.98813036405681,-25.80063116599657,-20.048208091408274,-34.631667,324.3072562,46.02790493
38.05,-162.037717802529,-25.795741224913197,-19.923856421215127,-39.45812716,324.7938893,45.88484405
38.06,-162.12802382490707,-25.468748189919395,-19.70225268880502,-44.4527569,325.4730342,46.28201132
38.07,-162.1420668917201,-25.533596674938483,-19.654057783963225,-49.49492299,325.8978045,45.84654272
38.08,-162.28093680479793,-25.351510652124777,-19.45269211669633,-55.09326246,326.52774,45.96526553
38.09,-162.38599179755894,-25.168475806103586,-19.162456630242353,-60.84546104,326.8116665,46.157165
38.1,-162.45274622749864,-25.046020468282865,-19.01637228684909,-66.94703956,327.3163671,46.19516849
38.11,-162.56143975297297,-24.90335644506362,-18.83226627485918,-73.27961644,328.0435758,45.9638112
38.12,-162.61975996736814,-24.75991149151965,-18.70087067035656,-80.01436123,328.8965772,45.92044825
38.13,-162.71736309078355,-24.689860498564496,-18.468725471299475,-87.15580301,329.4638744,45.65601771
38.14,-162.85046593192348,-24.441840539579392,-18.224030324919532,-94.18870552,330.0463998,45.93938484
38.15,-162.9111517622195,-24.328173808512506,-17.96432568897218,-101.5363477,330.8651348,45.92615997
38.16,-163.05628519419255,-24.14454310915244,-17.651857910419345,-109.1755722,331.3647411,45.88435479
